Index,ID,User_ID,Friends_Count,Favourites_Count,Listed_Count,Status_Count,Created_at,Retweet_Count,Favourite_Count,Created_at,Text
119,1093982803996246016,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,5,2019-02-08 21:20:00,Rare Sumatran tiger kills prospective mate at London Zoo at first meeting. https://t.co/Z37Ts8mbgx https://t.co/PXWUnrHTYW
120,1093979029588209664,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,118,124,2019-02-08 21:05:00,Iran opposition group calls for regime change in Paris march. https://t.co/Lm1GZxfvTP https://t.co/ZRUqLD5NN6
121,1093975189174521856,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,9,2019-02-08 20:49:44,Maplewood considers pedestrian and bike bridge over I-94 near 3M to increase access to Gold Line bus route.… https://t.co/iAyCxZ21nY
122,1093970257969115137,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,12,2019-02-08 20:30:09,"Kenneth Lilly, accused of shooting a school bus driver on a Minneapolis freeway, appeared in court and was ordered… https://t.co/cJT8RYAYCD"
123,1093964813460488195,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-08 20:08:31,Too cold to skydive or ski? Take it inside with these six Twin Cities thrill factories: https://t.co/K8OR7nRwPi https://t.co/zzwkRjwVkT
124,1093962107702394880,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-08 19:57:45,The Gophers asked the Big Ten to review a play from this week's game vs. Wisconsin in which the Badgers' Brad Davis… https://t.co/HQR9OnVNoe
125,1093954447212982272,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-08 19:27:19,February 27 is the new tentative date for the troubled online system for acquiring BWCA permits to be up and runnin… https://t.co/tzKrvpmDYM
126,1093949836724977664,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-08 19:09:00,"Bottom line: The Twins didn't make any major offseason deals, and instead signed four reduced-price free agents.… https://t.co/ifg1hjUh2J"
127,1093944796819927040,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,10,2019-02-08 18:48:58,National Guard rescues motorists stranded in blizzard-like storm in Renville County. https://t.co/jlo9qxyVTF https://t.co/eN9BGkXPj0
128,1093941518870724608,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,28,2019-02-08 18:35:57,"Kevin Garnett wants to 'light a fire' under Andrew Wiggins, tells him he's mad at him for not being an all-star yet… https://t.co/z93o6ExGdh"
129,1093936498796363776,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-08 18:16:00,VIDEO: What does it feel like to fly? Watch Twin Cities ski jumpers take to the air: https://t.co/KxXfksGc5W https://t.co/OXFshVjSnl
130,1093930068936675328,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,5,2019-02-08 17:50:27,"From Costa Rica to New Jersey, a pipeline of illegal workers for the Trump Organization goes back years. Sixteen pe… https://t.co/hDEwohe6Kk"
131,1093927101751799810,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,56,40,2019-02-08 17:38:39,"Kenneth W. Lilly, the man accused of shooting a school bus driver on a Minneapolis freeway Tuesday, has been releas… https://t.co/WWOsfl1Ndd"
132,1093914432168706053,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-08 16:48:19,Weekend warehouse sales range from frozen fish to furniture in the Twin Cities. https://t.co/sCEMerqybF https://t.co/6knqi4WskI
133,1093911778428416007,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,9,2019-02-08 16:37:46,Burger Friday: The first-rate 'House Burger' at an Edina taproom is a half-and-half blend of chuck and rib eye that… https://t.co/JI6F11OMgL
134,1093903879970979841,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-08 16:06:23,"Trump aide Kellyanne Conway says an 'unhinged' woman assaulted her at a suburban D.C. restaurant in October, and th… https://t.co/mu5yOGUEOf"
135,1093893498191970304,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-08 15:25:08,"Acting Attorney General Whitaker says he has ""not interfered in any way"" in the special counsel's Russia investigat… https://t.co/W1D16e8m9N"
136,1093885008354443264,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,6,2019-02-08 14:51:24,"British actor Albert Finney, the Academy Award-nominated star of films from ""Tom Jones"" to ""Skyfall,"" has dead at 8… https://t.co/R4quX8QPfJ"
137,1093883303671799809,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,17,2019-02-08 14:44:37,Edina couple's home-makeover show picked up by HGTV. https://t.co/71f8LyVdfH https://t.co/58tU6rQAvL
138,1093880498886242304,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,6,2019-02-08 14:33:28,'This Is Us' star Sterling K. Brown reflects back on his 'secret' session with Guthrie students.… https://t.co/kNfUENW0ox
139,1093868367541403648,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,55,2019-02-08 13:45:16,Finland's experiment with a guaranteed minimum income has not increased employment but has increased the general we… https://t.co/M1OOxyhwl8
140,1093855241089490946,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,19,14,2019-02-08 12:53:06,"Black ice has turned metro area roads treacherous, and no travel is advised in western Minnesota, where the Nationa… https://t.co/DSB89iHWov"
141,1093848216108482560,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-08 12:25:12,"A Thai princess says she'll run for prime minister, leading the opposition party in a challenge to the current prim… https://t.co/y3181VYtFm"
142,1093845689321340928,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-08 12:15:09,A body found inside a burned vehicle north of Chicago has been identified as that of a former Stillwater High Schoo… https://t.co/aBlRfRX8Qn
143,1093829328893292544,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-08 11:10:09,Good morning! Breezes today will bring -30 wind chills with a high near 0. https://t.co/dqGgTiJPmE
144,1093739953811570690,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-08 05:15:00,"Can't wait for spring? Ride a bike? Here are five websites for dreamers, fixers and tech geeks looking for a fix.… https://t.co/4sp6beCg0D"
145,1093728629375229952,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-08 04:30:00,Musings on black history as well photo form and technique are on display in these three Twin Cities shows.… https://t.co/Qo1cTrzQIq
146,1093724854207930368,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,6,23,2019-02-08 04:15:00,Nice Ride to roll out electric bikes for sharing in Minneapolis come this spring. https://t.co/SOuLl3AYW8 https://t.co/gsyI2QDrsY
147,1093720827705651200,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-08 03:59:00,"Minnesota wants a state dog? Frequent slapfights at Capitol make picking out state symbols unbearable, writes… https://t.co/2HJrmbs0qF"
148,1093713529733955584,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,26,2019-02-08 03:30:00,"Online learning has replaced snow days in some Minnesota school districts, and more may follow.… https://t.co/PzflstbdRs"
149,1093709482906009601,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,9,2019-02-08 03:13:55,"Former Rep. John Dingell, longest-serving member of Congress in U.S. history, dies at age 92.… https://t.co/1fSZ3OiqBJ"
150,1093704721376907264,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,9,2019-02-08 02:55:00,U.S. Supreme Court blocks Louisiana abortion clinic law.  https://t.co/sgcJ2jy5D8 https://t.co/Cb7M5fXE7N
151,1093702211639463936,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-08 02:45:01,Arizona long-term-care facility where incapacitated woman gave birth to shut down. https://t.co/zttTW162Q5 https://t.co/lCiBaJvqBA
152,1093694655160406016,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-08 02:15:00,"BB&amp;T, SunTrust merge to create sixth-largest U.S. bank.  https://t.co/XgLhgRSL3M https://t.co/RZ20jxf0uJ"
153,1093690880186376193,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,29,2019-02-08 02:00:00,"States appear ready to pass more gun control measures this year, with at least 50 major bills already introduced ar… https://t.co/2RZINNkf6N"
154,1093687105564393472,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-08 01:45:00,In the mood for music? Here are 12 great Valentine's dates for music lovers in the Twin Cities.… https://t.co/3Vz4HdPjr0
155,1093683331579834369,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-08 01:30:00,"Roy and Judy Holmquist love ice fishing on the St. Croix. But they prefer to be a few yards apart, @stribdennis wri… https://t.co/NjDT05w6jp"
156,1093679555863371777,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-08 01:15:00,"Former Acting U.S. Attorney General Sally Yates: ""Important questions"" unanswered in ketamine investigation cut sho… https://t.co/JOWGFpurCA"
157,1093675781706911744,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,10,2019-02-08 01:00:00,Pea-sized pill delivers insulin shot from inside the stomach.  https://t.co/0wJ3ag7QP2 https://t.co/14xksReOsp
158,1093672006027862017,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-08 00:45:00,Data center smoke causes outage for Wells Fargo customers. https://t.co/MPWn4AGWtQ https://t.co/bY5LhWXWot
159,1093669570643218432,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-08 00:35:19,"Update: Now St. Paul schools call off classes for Friday, joining Minneapolis. https://t.co/DxmMetZwmz https://t.co/QpfAIugpzj"
160,1093668231108354048,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,12,2019-02-08 00:30:00,"Minnesota first lady, law enforcement leaders join push at Capitol to restore felons' voting rights.… https://t.co/ZRFdGOoxUe"
161,1093664456226201600,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-08 00:15:00,Amazon's Jeff Bezos says National Enquirer threatened to publish revealing photos. https://t.co/UV9kLM44AR https://t.co/vFycWCH8Eo
162,1093663318915641353,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,8,14,2019-02-08 00:10:29,Update: Minneapolis schools have called off classes for Friday. St. Paul has not announced Friday plans. A previous… https://t.co/w3pXUYm2kY
163,1093660684288634880,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-08 00:00:01,"#mntwins Jim Pohlad joins other sports team owners in bid for Fox sports networks, report says.… https://t.co/q9hppUSWmU"
164,1093656906537844742,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-07 23:45:00,"Everything is average: A so-so sequel to ""The Lego Movie"" toys with being an action film, @HewittSTrib… https://t.co/TERTltksjH"
165,1093653131437563904,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,3,2019-02-07 23:30:00,Los Angeles mayor orders police to reduce controversial traffic stops. https://t.co/5nwWWxJ8WD https://t.co/OoZXHmKwQA
166,1093649357235253248,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 23:15:00,"New History Theatre play ""Stewardess!"" depicts the lawsuit vs. Northwest Airlines that changed the world.… https://t.co/PlsTDieS8F"
167,1093646840896151552,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,11,2019-02-07 23:05:00,"Bankruptcy judge blesses $5.2 billion plan by the Sears chairman and biggest shareholder to keep retailer going, pr… https://t.co/FLkK81Ewbs"
168,1093645330053124096,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,9,3,2019-02-07 22:59:00,"North Dakota ponders ban on public firearm buyback programs, with sponsor saying they do nothing and shouldn't be s… https://t.co/h7eRc7bLtC"
169,1093641807240613889,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,6,2019-02-07 22:45:00,"""He would have made a great man,” father of 8-year-old boy said at sentencing for snowmobiler in fatal drunken cras… https://t.co/7VCBzKQgx6"
170,1093637528891084800,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,4,2019-02-07 22:28:00,"Cold weather can cut electric car range over 40 percent  when heaters are used, AAA study finds.… https://t.co/MuGWrW7S7O"
171,1093633764599758848,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-07 22:13:02,"Great horned owls are chattering, hooting, clacking. What does it mean? https://t.co/8YKJ8IuocN https://t.co/qRdUgbfrJa"
172,1093628592154644480,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-07 21:52:29,Gov. Tim Walz wants to spend another $15.7 million to continue repairs to the state’s vehicle licensing and registr… https://t.co/XZN3qPs7cr
173,1093625979224887296,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,11,2019-02-07 21:42:06,"Mufasa, Como Park Zoo's 17-year-old African lion, was euthanized after suffering three weeks with a blood disorder.… https://t.co/ZhaQBt5MRl"
174,1093623123386220550,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,11,2019-02-07 21:30:45,"A record-setting 38,037,381 passengers boarded, arrived or caught a connecting flight at MSP in 2018.… https://t.co/Z8LP8ce8yU"
175,1093617005586980866,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-07 21:06:27,"Pohlad joins other sports team owners in bid for Fox sports networks, report says. https://t.co/GKpz8fTsY5 https://t.co/cq8xZOt5pt"
176,1093609940604936193,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 20:38:22,"Sun Country eyes Portland for a new pilot base, its first beyond Twin Cities. https://t.co/t1nra1uVFt https://t.co/CeK9mjCD0g"
177,1093605852085399552,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,9,2019-02-07 20:22:08,"Baseball Hall of Famer, pioneering manager Frank Robinson dies at 83. https://t.co/c5XSJZNizV https://t.co/6iEbDfZk6Y"
178,1093599944240517120,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-07 19:58:39,"The former executive editor of the New York Times acknowledged sourcing errors in her book, ""Merchants of Truth,"" a… https://t.co/Sr0t81Qnms"
179,1093596352028778496,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-07 19:44:23,The Senate Judiciary Committee approved William Barr's nomination for attorney general along party lines. Barr is e… https://t.co/QekPjFwAsk
180,1093581408977805314,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-07 18:45:00,"Snow globe update: Snow emergencies declared in Mpls. and St. Paul, early school dismissals, canceled and delayed f… https://t.co/SjW0ceq9tB"
181,1093578682189385728,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,6,2019-02-07 18:34:10,"With 'pepper ball' pistols that shoot an intense irritant, St. Paul police explore using a less lethal force.… https://t.co/6yBkitQSuq"
182,1093569226542145536,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,12,2019-02-07 17:56:35,Charges of attempted murder and assault were filed today against a St. Paul man in the shooting of a school bus dri… https://t.co/beG3M216FX
183,1093567064428576768,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,5,2019-02-07 17:48:00,"Snow update:
-- Snow emergencies declared in Minneapolis, St. Paul starting at 9 tonight.
-- After-school activitie… https://t.co/SQGIOEqtrt"
184,1093565554663804928,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,9,2019-02-07 17:42:00,A 46-year-old man from Chisago City was sentenced to 12 1/2 years in prison in the drunken snowmobile crash that ki… https://t.co/8OEn0F3NVG
185,1093563793056153600,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,28,2019-02-07 17:35:00,"Delta Air Lines apologized for napkins that urged fliers to flirt with their ""plane crush."" https://t.co/P8adzZOtGv https://t.co/hTU6RDYtqE"
186,1093560061350367233,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,11,29,2019-02-07 17:20:10,Icy driveway? No problem. Watch this Maple Grove man get his shoveling done Minnesota style: https://t.co/9cxtp1uSEK https://t.co/5crfOlyk1S
187,1093554399190941697,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,7,2019-02-07 16:57:40,"A ""family values"" tattoo helped Missouri police identify and arrest a man who allegedly raped, choked and stabbed a… https://t.co/xvUxm1hqxl"
188,1093551480349569030,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,23,2019-02-07 16:46:04,"Michael B. Jordan, Warner Bros. buy movie rights to the new novel by Marlon James, writer-in-residence at Macaleste… https://t.co/3Yhum6lUba"
189,1093542783187644417,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-07 16:11:31,"Virginia Democrats, reeling from multiple scandals, look to the Legislative Black Caucus for guidance, but the grou… https://t.co/lBuaPjMqma"
190,1093536083428737024,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-07 15:44:53,Chef at St. Paul restaurant Forepaugh's suddenly dies at 32 after battling the flu. https://t.co/ytjtqOuNWl https://t.co/tZQsg3OT0t
191,1093534523147603968,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-07 15:38:41,"Minnesota had the second highest number of snowmobile thefts in the nation from 2015-17, trailing only Alaska, and… https://t.co/u1YKpALwRN"
192,1093524327025258496,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 14:58:10,"Defendant halts trial, admits killing man outside Father's Day gathering in Robbinsdale. https://t.co/lP1jUDhgGI https://t.co/Rw0s7wpXEe"
193,1093510144980385792,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,12,2019-02-07 14:01:49,"Cold temperatures can sap electric car batteries, temporarily reducing their range by more than 40 percent, a new s… https://t.co/OtBPhIlJcX"
194,1093502170232745984,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-07 13:30:08,Gucci pulls a turtleneck black wool balaclava sweater from stores after complaints that it resembled blackface make… https://t.co/6vmV24hEqH
195,1093500570122551296,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,4,2019-02-07 13:23:46,"Freezing rain has given way to heavy snow during the morning commute, and road conditions have rapidly deteriorated… https://t.co/3J1sZtfgr8"
196,1093477544890953728,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-07 11:52:17,3-6 inches of snow still on the way for the Twin Cities this morning. It's just arriving later.… https://t.co/kesiMxN30L
197,1093468477585805312,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 11:16:15,"Good morning! Snow to resume this morning with 3-6"" expected. High: 21. https://t.co/2wQk1mLEWX"
198,1093383857523642369,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-07 05:40:00,"Are you ready, drivers? Another round of snow that will push through the Twin Cities on Thursday may make for two t… https://t.co/WKHSEau48h"
199,1093378824153137152,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-07 05:20:00,Fast-growing city of Dayton brings housing boom to a halt to cope with Minnesota Supreme Court ruling limiting road… https://t.co/9HygJrAAya
200,1093373791202406401,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,9,5,2019-02-07 05:00:00,Minneapolis City Council debates temporary halt to certain traffic stops over concerns that minorities are targeted… https://t.co/a3erGomOak
201,1093369260905324550,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-07 04:42:00,"Two die in Minnesota crashes, including one where a car hit snowplow and got caught in the blade, State Patrol says. https://t.co/9Q5B7GWxfB"
202,1093358439697473536,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-07 03:59:00,"Despite cuts at hospitals over the past decade, Minnesota still delivers on rural obstetrics.… https://t.co/YaUiaJ5Cvo"
203,1093354916570189829,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 03:45:00,"The court appearance for Jake T. Patterson, the Wisconsin man charged with kidnapping 13-year-old Jayme Closs and k… https://t.co/58meSXOmd2"
204,1093351142493425664,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-07 03:30:00,"Little Canada lands new BIX Produce headquarters with $190,000 incentive package, drawing 400 workers out of St. Pa… https://t.co/RTncZXuKuS"
205,1093347366617239554,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-07 03:15:00,Controlled burns in the spring will help Ramsey County fight buckthorn at Battle Creek Regional Park.  https://t.co/oj4j0MFScA
206,1093343763848675333,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,4,2019-02-07 03:00:41,Minnesota legislators go behind Stillwater prison walls for a deeper look at the dangers after the deaths of two co… https://t.co/NAVp5ctMVw
207,1093340571907764224,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-07 02:48:00,"Minnesota Opera bets on Lab Theater for ""keeping opera alive,"" buying the venue in Minneapolis' North Loop.… https://t.co/Pr4xvRiT8F"
208,1093336042831147009,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-07 02:30:00,"Hennepin Healthcare CEO's resignation comes amid financial woes, with the network expected to run a $15 million bud… https://t.co/lr7xmHrojh"
209,1093332267143901184,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,6,2019-02-07 02:15:00,"But wait, there's more: Storm expected to drop 5 to 7 inches of snow in the Twin Cities by Thursday night, fouling… https://t.co/QmKwJ6rCFO"
210,1093328240708485120,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,11,2019-02-07 01:59:00,Minnesota families of nursing home patients pressing for right to use cameras to monitor care gets a boost from bil… https://t.co/45X7Fz9Ryn
211,1093324717539450881,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,12,2019-02-07 01:45:00,"Created in Lithuania and inspired by Tinder, new app lets dog lovers swipe right for perfect pet match.… https://t.co/41A0df8w9S"
212,1093320942669815808,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,8,2019-02-07 01:30:00,"U.S. tariffs and the retaliation to them could cost Minnesota 16,100 jobs, free trade group says.… https://t.co/v5AKu9Ayd6"
213,1093317167825723392,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,7,2019-02-07 01:15:00,"Proposed moratorium on Minneapolis traffic stops takes center stage at City Hall, with police pushing back as City… https://t.co/EvsOyWq0lC"
214,1093313141407125505,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 00:59:00,Guthrie Theater rebuilds leadership team after high-profile departures by hiring managing and development directors… https://t.co/FNEBzQRQqk
215,1093309618166685698,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-07 00:45:00,"Richard Knowlton, who as CEO led Hormel through the turbulent strike in the 1980s as well as transformation into a… https://t.co/cUaoH0UrMW"
216,1093302068801167365,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-07 00:15:00,Gas line explosion in San Francisco neighborhood ignites buildings. https://t.co/EFKUeCJWCh https://t.co/YZbVT1dyUU
217,1093298545644486657,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,4,2019-02-07 00:01:00,"Extreme weather cost U.S. 247 lives, $91 billion in damage in 2018. https://t.co/glGRBpmX30 https://t.co/9hE9VGRalg"
218,1093292505242595328,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-06 23:37:00,Four protesters were charged Wednesday with tampering with an Enbridge pipeline site in Itasca County earlier this… https://t.co/WdsPPPNAaj
219,1093289485440299009,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,0,2019-02-06 23:25:00,"Two people found dead in home near Bemidji; deaths called suspicious, two ""people of interest"" being questioned. https://t.co/5kFlViT3Ps"
220,1093286061143478279,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,20,26,2019-02-06 23:11:23,"Tariffs applied to imports by the Trump administration will kill more than 16,000 Minnesota jobs, according to a fr… https://t.co/g8h8mhND9Q"
221,1093274478581293056,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,2,2019-02-06 22:25:22,EPA regulators are challenged on the handling of PolyMet water permit. https://t.co/bDT8a4wg2Q https://t.co/uTBcTX8PbT
222,1093260709746671638,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,78,128,2019-02-06 21:30:39,Four agencies including NASA each came to the same conclusion today: 2018 was the fourth-warmest year on record beh… https://t.co/4kqr9ydQvj
223,1093258741108146193,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,10,2019-02-06 21:22:50,"The Minnesota Opera, known for its grand productions in the Ordway Center, has acquired the Lab Theater, a smaller,… https://t.co/lFGXGoyv31"
224,1093255439393980420,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-06 21:09:43,United Airlines is courting well-heeled customers with more premium seats. https://t.co/IY9X0bs0Md https://t.co/KIFLwmsavO
225,1093251577501179905,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-06 20:54:22,"Weather update: A winter storm warning has been issued for portions of the east metro area and western Wisconsin, w… https://t.co/UDiwal3YFJ"
226,1093250226867990528,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-06 20:49:00,"Young Minnesota artists with Project Opera are tackling ""Brundibár,"" a Czech children's opera with a tragic Holocau… https://t.co/EdZOtKi1tO"
227,1093246200797675520,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-06 20:33:00,"The SPS Tower, the 31-story office tower in downtown Minneapolis once called the Accenture Tower, has been sold to… https://t.co/uuWyMvqyHI"
228,1093242174446153728,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,10,2019-02-06 20:17:00,The House Intelligence Committee will launch a new investigation looking at Russian interference in the 2016 electi… https://t.co/7rPOvSjVBF
229,1093238263664521218,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-06 20:01:28,"Inge Thulin, the 39-year 3M veteran who retired as CEO last year, will retire as chairman in June.… https://t.co/t9GalBgfQ7"
230,1093235177432731654,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-06 19:49:12,"@kellystrib 😉
https://t.co/T5Z6B1cq86"
231,1093233266415550466,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-06 19:41:36,Warm up with these 7 sensational soups at Twin Cities restaurants. https://t.co/fZ9igt8tNm https://t.co/agq2JYTGDE
232,1093225582123536391,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,48,33,2019-02-06 19:11:04,"Officials in Nogales, Ariz., decry new installation of razor wire covering the entire border wall through downtown:… https://t.co/TvM1XB069u"
233,1093216253454430213,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,21,83,2019-02-06 18:34:00,One of the gray wolves brought to Isle Royale last year has walked across the Lake Superior ice back to the mainlan… https://t.co/eEWJd40PyL
234,1093215498148372480,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,10,2019-02-06 18:31:00,House Speaker Nancy Pelosi said President Trump's State of the Union suggestion that lawmakers abandon their invest… https://t.co/oD2I2dEGOD
235,1093208542151168000,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,20,7,2019-02-06 18:03:21,The nation's federal financial watchdog announced plans to roll back most of its consumer protections governing the… https://t.co/aXprc23kGg
236,1093205498327908352,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-06 17:51:16,"VIDEO: Watch Jake Patterson's court appearance this morning in Barron, Wis., as he awaits trial in the Jayme Closs… https://t.co/oEGsp2mkZ7"
