Index,ID,User_ID,Friends_Count,Followers_Count,Favourites_Count,Listed_Count,Status_Count,Created_at,Retweet_Count,Favourite_Count,Created_at,Text
1,1094742573359472640,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,0,2019-02-10 23:39:03,"In his 1st TV interview amid the blackface scandal, Northam vows he’s ‘not going anywhere’ https://t.co/OGdE99G45b"
2,1094738293034487809,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,5,2019-02-10 23:22:02,"Taking on Trump, Warren says the president may not be ‘free’ in 2020 https://t.co/NkpwMpSKbh"
3,1094734267702222849,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,7,37,2019-02-10 23:06:03,"Don't mind us, just admiring some gorgeous aerial shots of Pittsburgh over the years. 😍

See more historic photos o… https://t.co/x6gMwX1vz5"
4,1094732380047400961,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,1,1,2019-02-10 22:58:33,"Of all the things that ail the Penguins at the moment, here, in order of most serious to least, are the six they sh… https://t.co/CnFFVUMRFp"
5,1094729742312529925,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,1,2019-02-10 22:48:04,Pittsburgh at the Grammys: Dan + Shay win for country performance https://t.co/RScOawMcBp
6,1094714390849511434,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,0,2019-02-10 21:47:04,"As the shutdown clock ticks, a hurdle emerges in border-security talks https://t.co/A3N8Lxgkul"
7,1094705579761766400,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,5,2019-02-10 21:12:03,The Democrats’ 2020 field now includes Minnesota Sen. Amy Klobuchar https://t.co/k2aK4OXY30
8,1094701306021842944,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,1,3,2019-02-10 20:55:04,"Review: Pittsburgh Ballet Theatre's 'Gatsby' depicts beauty, allure of a bygone era https://t.co/AafuDeOM2I"
9,1094697512848576513,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,1,0,2019-02-10 20:40:00,Mayor Peduto looks to reform towing procedures in Pittsburgh https://t.co/PfCGOua1Kf
10,1094692479855661057,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,1,4,2019-02-10 20:20:00,Kennywood's Steel Curtain coaster is being put together and here is video to prove it https://t.co/g87vuY6CPk
11,1094688201929830400,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,3,1,2019-02-10 20:03:00,"Coal, once Pennsylvania's dominant form of energy production, has been pushed aside over the years in preference of… https://t.co/tOQfoSL5Wv"
12,1094684984978350080,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,1,2019-02-10 19:50:13,5 things to watch for on Grammy night https://t.co/wR02rwrUqq
13,1094676154643042304,21780652,643,159977,1329,2158,207390,2009-02-24 18:37:56,0,1,2019-02-10 19:15:08,Incoming storm system could make Monday's morning commute messy and snowy https://t.co/2DMm62vq8h
