Index,Source,P/C,,,,Count
392,"""Gabriella Demczuk\/The New York Times""",Professional - times,,,,1
393,"""Japan News-Yomiuri""",                              ,,,,1
394,"""FY""",Professional - reuters,,,,1
395,"""Ebrahim Noroozi""",                              ,,,,3
396,"""Michel Lipchitz""",                              ,,,,1
397,"""Andrew Harnik\/Associated Press""",Professional - associated press,,,,2
398,"""Alexander Zemlianichenko\/Associated Press""",Professional - associated press,,,,1
399,"""Qilai Shen""",Professional - news,,,,1
400,"""Chip Somodevilla\/Getty Images""",Professional - getty,,,,3
401,"""Evan Vucci\/Associated Press""",Professional - associated press,,,,1
402,"""Jean Pieri\/Pioneer Press via AP""",Professional - ap,,,,1
403,"""Nati Harnik\/Associated Press""",Professional - associated press,,,,1
404,"""Mark Lennihan\/Associated Press""",Professional - associated press,,,,1
405,"""Peter Smith\/Post-Gazette""",Professional - gazette,,,,1
406,"""Hal Korber\/Pennsylvania Game Commission""",Professional - pennsylvania,,,,1
407,"""Michael Huff""",                              ,,,,1
408,"""Jim Cumming""",                              ,,,,1
409,"""John Hayes""",Professional - file,,,,1
410,""" Keith Barraclough\/Animal Planet""",Professional - animal planet,,,,1
411,"""Abby Drey \/ Centre Daily Times""",Professional - times,,,,1
412,"""Marc Levy \/ Associated Press""",Professional - associated press,,,,1
413,"""Michael Desmond\/The CW""",Professional - the cw,,,,1
